,UserID,HotelID,Number_Booked,Number_Booked_log
5216,9466488,108001,3,2.09861228866811
5271,9466489,108001,1,1
5361,9466515,108001,4,2.38629436111989
5738,9466622,108001,1,1
6457,9466799,108001,1,1
6519,9466827,108001,2,1.69314718055995
7052,9466990,108001,1,1
7159,9467012,108001,1,1
7639,9467143,108001,1,1
7774,9467157,108001,1,1
8968,9467519,108001,1,1
9218,9467588,108001,1,1
9950,9467826,108001,1,1
10711,9468057,108001,1,1
10752,9468062,108001,1,1
11414,9468327,108001,1,1
11652,9468366,108001,1,1
11774,9468421,108001,2,1.69314718055995
11860,9468425,108001,7,2.94591014905531
12091,9468430,108001,61,5.11087386417331
13132,9468446,108001,1,1
13383,9468961,108001,2,1.69314718055995
14333,9469151,108001,1,1
14742,9469240,108001,1,1
14838,9469263,108001,1,1
2973,9465928,109390,2,1.69314718055995
4388,9466278,109390,1,1
8095,9467255,109390,1,1
9977,9467847,109390,1,1
11267,9468265,109390,1,1
12318,9468430,109390,17,3.83321334405622
14156,9469114,109390,1,1
14522,9469213,109390,1,1
14688,9469237,109390,2,1.69314718055995
2975,9465928,109574,2,1.69314718055995
3673,9466127,109574,1,1
4607,9466325,109574,4,2.38629436111989
12370,9468430,109574,5,2.6094379124341
16000,9472361,109574,1,1
3019,9465947,109212,10,3.30258509299405
6607,9466846,109212,1,1
6667,9466851,109212,1,1
8663,9467397,109212,1,1
9678,9467731,109212,1,1
10399,9468018,109212,1,1
11328,9468299,109212,1,1
11889,9468425,109212,1,1
12230,9468430,109212,10,3.30258509299405
14847,9469263,109212,1,1
15574,9471258,109212,1,1
15618,9471337,109212,1,1
16385,9474046,109212,2,1.69314718055995
3022,9465947,109250,3,2.09861228866811
8089,9467255,109250,1,1
9637,9467695,109250,3,2.09861228866811
12255,9468430,109250,7,2.94591014905531
13978,9469069,109250,1,1
14385,9469153,109250,1,1
14480,9469211,109250,1,1
15501,9471233,109250,1,1
3044,9465947,385438,1,1
6437,9466789,385438,1,1
10840,9468113,385438,1,1
10852,9468124,385438,1,1
12837,9468430,385438,14,3.63905732961526
14606,9469222,385438,1,1
15154,9469343,385438,1,1
15489,9471184,385438,1,1
15803,9471501,385438,1,1
3074,9465978,1008031,1,1
3455,9466083,1008031,1,1
8184,9467260,1008031,1,1
9286,9467594,1008031,1,1
9500,9467660,1008031,1,1
13256,9468455,1008031,1,1
13546,9468999,1008031,1,1
13844,9469046,1008031,1,1
15447,9470905,1008031,1,1
16266,9473808,1008031,1,1
3081,9465984,108975,1,1
5317,9466507,108975,3,2.09861228866811
5390,9466542,108975,1,1
10254,9467954,108975,1,1
11502,9468341,108975,1,1
12101,9468430,108975,27,4.29583686600433
13410,9468969,108975,1,1
13579,9469011,108975,1,1
3148,9466004,109376,2,1.69314718055995
3277,9466046,109376,1,1
6673,9466851,109376,1,1
7492,9467092,109376,1,1
8779,9467426,109376,1,1
11179,9468252,109376,1,1
11295,9468274,109376,1,1
11792,9468421,109376,1,1
12308,9468430,109376,11,3.39789527279837
3158,9466004,198905,1,1
5647,9466598,198905,4,2.38629436111989
7500,9467092,198905,2,1.69314718055995
8391,9467314,198905,2,1.69314718055995
10527,9468018,198905,2,1.69314718055995
11300,9468274,198905,1,1
12681,9468430,198905,8,3.07944154167984
3160,9466004,435649,1,1
3291,9466046,435649,2,1.69314718055995
3505,9466094,435649,1,1
4663,9466348,435649,1,1
4879,9466392,435649,1,1
5158,9466471,435649,3,2.09861228866811
7718,9467145,435649,1,1
8155,9467255,435649,1,1
9823,9467769,435649,1,1
12863,9468430,435649,20,3.99573227355399
15278,9469543,435649,1,1
16020,9472361,435649,2,1.69314718055995
3177,9466010,833585,1,1
7721,9467145,833585,1,1
11736,9468396,833585,1,1
13002,9468430,833585,10,3.30258509299405
14030,9469081,833585,1,1
3216,9466032,109222,1,1
3996,9466209,109222,2,1.69314718055995
5795,9466636,109222,1,1
9130,9467550,109222,1,1
9242,9467588,109222,1,1
3228,9466038,109140,1,1
5873,9466662,109140,1,1
6052,9466696,109140,1,1
6501,9466800,109140,1,1
7350,9467036,109140,1,1
7776,9467157,109140,1,1
8472,9467335,109140,1,1
8582,9467383,109140,1,1
12191,9468430,109140,6,2.79175946922805
3326,9466055,109200,2,1.69314718055995
6567,9466843,109200,1,1
9026,9467532,109200,2,1.69314718055995
9157,9467573,109200,2,1.69314718055995
9776,9467750,109200,1,1
11527,9468345,109200,1,1
12224,9468430,109200,1,1
3332,9466055,109485,1,1
6678,9466851,109485,1,1
7534,9467104,109485,1,1
9456,9467649,109485,1,1
10010,9467866,109485,8,3.07944154167984
12337,9468430,109485,2,1.69314718055995
13179,9468449,109485,1,1
3354,9466055,203709,2,1.69314718055995
7911,9467203,203709,1,1
11123,9468227,203709,1,1
12772,9468430,203709,23,4.13549421592915
13537,9468999,203709,1,1
14565,9469214,203709,1,1
3367,9466060,88749,1,1
7894,9467203,88749,2,1.69314718055995
10342,9468018,88749,2,1.69314718055995
11850,9468425,88749,1,1
12048,9468430,88749,3,2.09861228866811
3376,9466060,109139,2,1.69314718055995
3891,9466183,109139,1,1
4929,9466411,109139,1,1
8858,9467457,109139,1,1
12190,9468430,109139,4,2.38629436111989
3417,9466066,109792,1,1
4427,9466295,109792,1,1
7011,9466978,109792,5,2.6094379124341
7455,9467073,109792,1,1
7552,9467109,109792,1,1
8944,9467491,109792,1,1
11895,9468425,109792,1,1
12441,9468430,109792,30,4.40119738166216
14079,9469091,109792,2,1.69314718055995
14446,9469196,109792,1,1
14905,9469278,109792,1,1
3424,9466066,125917,1,1
4022,9466209,125917,1,1
6483,9466799,125917,1,1
6944,9466953,125917,1,1
7283,9467020,125917,1,1
9800,9467759,125917,1,1
10962,9468173,125917,1,1
12627,9468430,125917,13,3.56494935746154
13801,9469035,125917,1,1
3547,9466104,855,1,1
4375,9466278,855,1,1
6781,9466877,855,2,1.69314718055995
11970,9468430,855,1,1
13364,9468945,855,1,1
3564,9466105,1894,1,1
9000,9467532,1894,1,1
10699,9468057,1894,2,1.69314718055995
11979,9468430,1894,1,1
13900,9469060,1894,1,1
3577,9466105,109266,1,1
6251,9466730,109266,1,1
8230,9467288,109266,1,1
8800,9467432,109266,1,1
9451,9467649,109266,1,1
10007,9467866,109266,2,1.69314718055995
10405,9468018,109266,1,1
12264,9468430,109266,7,2.94591014905531
15841,9471648,109266,1,1
3578,9466105,109985,3,2.09861228866811
3614,9466108,109985,2,1.69314718055995
3907,9466183,109985,3,2.09861228866811
4007,9466209,109985,1,1
4226,9466230,109985,13,3.56494935746154
5369,9466515,109985,4,2.38629436111989
6414,9466787,109985,2,1.69314718055995
7456,9467073,109985,1,1
7579,9467110,109985,8,3.07944154167984
7800,9467166,109985,1,1
8604,9467386,109985,1,1
9111,9467545,109985,2,1.69314718055995
9132,9467550,109985,1,1
9161,9467573,109985,1,1
9253,9467588,109985,2,1.69314718055995
9414,9467634,109985,1,1
9432,9467636,109985,1,1
9566,9467674,109985,1,1
9585,9467677,109985,1,1
9617,9467690,109985,2,1.69314718055995
9853,9467780,109985,5,2.6094379124341
10277,9467983,109985,1,1
10473,9468018,109985,1,1
10687,9468050,109985,2,1.69314718055995
11040,9468210,109985,1,1
11491,9468337,109985,1,1
11897,9468425,109985,17,3.83321334405622
12487,9468430,109985,68,5.21950770517611
13818,9469042,109985,2,1.69314718055995
13831,9469044,109985,2,1.69314718055995
14008,9469076,109985,1,1
3613,9466108,109524,2,1.69314718055995
4546,9466312,109524,1,1
5428,9466551,109524,1,1
8016,9467254,109524,1,1
8306,9467304,109524,1,1
9944,9467822,109524,1,1
12342,9468430,109524,4,2.38629436111989
13229,9468452,109524,1,1
13685,9469022,109524,1,1
3632,9466114,110222,1,1
7655,9467143,110222,1,1
8628,9467393,110222,2,1.69314718055995
9134,9467550,110222,1,1
12563,9468430,110222,1,1
13125,9468442,110222,1,1
3652,9466121,199089,1,1
4570,9466312,199089,1,1
7612,9467130,199089,2,1.69314718055995
12693,9468430,199089,10,3.30258509299405
16016,9472361,199089,1,1
3764,9466150,109263,1,1
3812,9466164,109263,1,1
4461,9466301,109263,1,1
4652,9466348,109263,1,1
12262,9468430,109263,1,1
14185,9469124,109263,1,1
14264,9469143,109263,1,1
15724,9471438,109263,1,1
16419,9474282,109263,1,1
3766,9466150,109322,1,1
4999,9466428,109322,1,1
5325,9466507,109322,2,1.69314718055995
10414,9468018,109322,1,1
12289,9468430,109322,3,2.09861228866811
13123,9468442,109322,1,1
14684,9469237,109322,1,1
16147,9473232,109322,1,1
3797,9466162,110325,1,1
5797,9466636,110325,1,1
6235,9466726,110325,1,1
6601,9466844,110325,1,1
7388,9467052,110325,3,2.09861228866811
8124,9467255,110325,2,1.69314718055995
9066,9467535,110325,1,1
9259,9467588,110325,3,2.09861228866811
9383,9467625,110325,2,1.69314718055995
10118,9467888,110325,1,1
11405,9468317,110325,2,1.69314718055995
12583,9468430,110325,31,4.43398720448515
13689,9469022,110325,1,1
13819,9469042,110325,2,1.69314718055995
14083,9469091,110325,1,1
14432,9469184,110325,1,1
15718,9471437,110325,1,1
3813,9466164,110271,1,1
6913,9466925,110271,1,1
8382,9467314,110271,1,1
10955,9468167,110271,1,1
11272,9468265,110271,1,1
12578,9468430,110271,3,2.09861228866811
15170,9469391,110271,1,1
3838,9466178,110005,1,1
5140,9466471,110005,1,1
9535,9467664,110005,1,1
9688,9467731,110005,1,1
10474,9468018,110005,2,1.69314718055995
10951,9468166,110005,1,1
12491,9468430,110005,32,4.46573590279973
3847,9466180,109059,1,1
4985,9466428,109059,1,1
5124,9466471,109059,1,1
5701,9466610,109059,1,1
6143,9466719,109059,1,1
8625,9467393,109059,1,1
12151,9468430,109059,5,2.6094379124341
13121,9468442,109059,1,1
3908,9466183,110025,2,1.69314718055995
5535,9466565,110025,1,1
6319,9466751,110025,1,1
11731,9468396,110025,1,1
12495,9468430,110025,9,3.19722457733622
14619,9469223,110025,1,1
15370,9470489,110025,1,1
3932,9466186,109257,1,1
4133,9466225,109257,1,1
7788,9467162,109257,1,1
8879,9467468,109257,1,1
10627,9468026,109257,1,1
12258,9468430,109257,10,3.30258509299405
14232,9469139,109257,1,1
15622,9471348,109257,1,1
16079,9472839,109257,1,1
3958,9466202,772954,2,1.69314718055995
6618,9466846,772954,1,1
6858,9466907,772954,1,1
7107,9466992,772954,1,1
12974,9468430,772954,1,1
14715,9469237,772954,4,2.38629436111989
15383,9470489,772954,1,1
15403,9470580,772954,1,1
3988,9466209,109104,2,1.69314718055995
6223,9466726,109104,1,1
7548,9467109,109104,1,1
8679,9467398,109104,1,1
8721,9467405,109104,1,1
10381,9468018,109104,1,1
10677,9468050,109104,1,1
11783,9468421,109104,1,1
12175,9468430,109104,6,2.79175946922805
4012,9466209,110218,1,1
7277,9467020,110218,1,1
9182,9467582,110218,1,1
12562,9468430,110218,1,1
15865,9471681,110218,1,1
4026,9466209,172594,1,1
4350,9466266,172594,1,1
5022,9466428,172594,1,1
6486,9466799,172594,1,1
8616,9467392,172594,1,1
9268,9467588,172594,1,1
10511,9468018,172594,1,1
12647,9468430,172594,23,4.13549421592915
13300,9468465,172594,1,1
13315,9468476,172594,2,1.69314718055995
14538,9469213,172594,1,1
15375,9470489,172594,1,1
4030,9466209,276302,1,1
6036,9466692,276302,1,1
8149,9467255,276302,2,1.69314718055995
9118,9467545,276302,1,1
10555,9468018,276302,1,1
12794,9468430,276302,16,3.77258872223978
13473,9468990,276302,1,1
4105,9466223,199260,2,1.69314718055995
6614,9466846,199260,2,1.69314718055995
8761,9467419,199260,1,1
11815,9468421,199260,3,2.09861228866811
12713,9468430,199260,5,2.6094379124341
14242,9469139,199260,1,1
14363,9469151,199260,1,1
14634,9469224,199260,1,1
15426,9470812,199260,1,1
4143,9466225,110212,1,1
10738,9468057,110212,1,1
11211,9468255,110212,8,3.07944154167984
12558,9468430,110212,1,1
13491,9468993,110212,1,1
4165,9466227,199386,2,1.69314718055995
7018,9466979,199386,1,1
8143,9467255,199386,1,1
10544,9468018,199386,2,1.69314718055995
11103,9468219,199386,1,1
11372,9468301,199386,1,1
12730,9468430,199386,9,3.19722457733622
4185,9466230,89117,1,1
4937,9466414,89117,1,1
9103,9467545,89117,1,1
11323,9468299,89117,1,1
11854,9468425,89117,3,2.09861228866811
12057,9468430,89117,2,1.69314718055995
15639,9471376,89117,2,1.69314718055995
16258,9473808,89117,1,1
16382,9474046,89117,1,1
4225,9466230,109905,1,1
5567,9466577,109905,1,1
8249,9467298,109905,1,1
8684,9467398,109905,1,1
10231,9467911,109905,1,1
11240,9468259,109905,1,1
12469,9468430,109905,7,2.94591014905531
4257,9466235,109277,1,1
5838,9466648,109277,2,1.69314718055995
8750,9467419,109277,1,1
10407,9468018,109277,2,1.69314718055995
11351,9468301,109277,4,2.38629436111989
12269,9468430,109277,6,2.79175946922805
13099,9468439,109277,1,1
4277,9466239,109389,1,1
5843,9466648,109389,1,1
7172,9467012,109389,1,1
7686,9467145,109389,1,1
11451,9468334,109389,1,1
12317,9468430,109389,4,2.38629436111989
14352,9469151,109389,1,1
4278,9466239,109724,1,1
5546,9466566,109724,2,1.69314718055995
7174,9467012,109724,1,1
7756,9467156,109724,1,1
10455,9468018,109724,1,1
12423,9468430,109724,6,2.79175946922805
15143,9469343,109724,2,1.69314718055995
4280,9466239,110143,1,1
6113,9466710,110143,1,1
15053,9469306,110143,2,1.69314718055995
15301,9469544,110143,1,1
15627,9471348,110143,1,1
4287,9466239,444762,1,1
7130,9467000,444762,4,2.38629436111989
12873,9468430,444762,11,3.39789527279837
13625,9469013,444762,4,2.38629436111989
16150,9473232,444762,1,1
4288,9466239,825366,1,1
10993,9468193,825366,1,1
11382,9468301,825366,1,1
12999,9468430,825366,2,1.69314718055995
15305,9469544,825366,1,1
16329,9473951,825366,1,1
4478,9466302,112742,2,1.69314718055995
6383,9466785,112742,3,2.09861228866811
8328,9467305,112742,1,1
11911,9468425,112742,1,1
12606,9468430,112742,3,2.09861228866811
4493,9466309,110304,1,1
9135,9467550,110304,1,1
11663,9468366,110304,1,1
12582,9468430,110304,16,3.77258872223978
14967,9469295,110304,1,1
4519,9466312,103280,1,1
7743,9467156,103280,1,1
10225,9467911,103280,1,1
11237,9468259,103280,1,1
12086,9468430,103280,6,2.79175946922805
4560,9466312,110085,1,1
5644,9466598,110085,1,1
6510,9466804,110085,1,1
9465,9467649,110085,1,1
12514,9468430,110085,7,2.94591014905531
15182,9469396,110085,1,1
4574,9466312,305609,1,1
5731,9466619,305609,1,1
6539,9466836,305609,1,1
10940,9468162,305609,1,1
11607,9468353,305609,1,1
12805,9468430,305609,19,3.94443897916644
4614,9466325,791701,1,1
6704,9466851,791701,1,1
14063,9469086,791701,1,1
14770,9469242,791701,2,1.69314718055995
16327,9473951,791701,1,1
4657,9466348,109630,1,1
5182,9466473,109630,1,1
6474,9466799,109630,1,1
7219,9467014,109630,2,1.69314718055995
7495,9467092,109630,1,1
7937,9467214,109630,1,1
10446,9468018,109630,3,2.09861228866811
12391,9468430,109630,11,3.39789527279837
4761,9466373,199307,1,1
6490,9466799,199307,1,1
11370,9468301,199307,1,1
12722,9468430,199307,5,2.6094379124341
14278,9469143,199307,1,1
4790,9466386,109639,1,1
5724,9466619,109639,1,1
6167,9466719,109639,1,1
9828,9467772,109639,1,1
12395,9468430,109639,28,4.3322045101752
14559,9469214,109639,1,1
5192,9466473,112769,1,1
6034,9466692,112769,1,1
10024,9467866,112769,1,1
11519,9468344,112769,2,1.69314718055995
12614,9468430,112769,12,3.484906649788
14455,9469201,112769,1,1
5256,9466488,432111,1,1
5589,9466589,432111,2,1.69314718055995
5852,9466648,432111,1,1
8319,9467304,432111,2,1.69314718055995
8872,9467458,432111,1,1
10563,9468018,432111,2,1.69314718055995
12857,9468430,432111,13,3.56494935746154
15377,9470489,432111,1,1
16434,9474301,432111,1,1
5257,9466488,432590,1,1
9662,9467702,432590,1,1
9821,9467769,432590,2,1.69314718055995
10564,9468018,432590,1,1
10613,9468019,432590,1,1
12859,9468430,432590,3,2.09861228866811
14637,9469224,432590,1,1
5313,9466507,85859,1,1
7772,9467157,85859,1,1
11849,9468425,85859,2,1.69314718055995
13824,9469044,85859,1,1
14498,9469213,85859,1,1
5341,9466507,1005947,1,1
13043,9468430,1005947,1,1
14390,9469153,1005947,1,1
15412,9470599,1005947,2,1.69314718055995
16422,9474282,1005947,1,1
5406,9466544,109084,1,1
7149,9467008,109084,10,3.30258509299405
8292,9467304,109084,2,1.69314718055995
12163,9468430,109084,5,2.6094379124341
13552,9469003,109084,2,1.69314718055995
5730,9466619,203661,1,1
6694,9466851,203661,2,1.69314718055995
10611,9468019,203661,1,1
12748,9468430,203661,55,5.00733318523247
13623,9469013,203661,1,1
5745,9466622,109669,2,1.69314718055995
9533,9467664,109669,4,2.38629436111989
10451,9468018,109669,1,1
12406,9468430,109669,11,3.39789527279837
13330,9468552,109669,1,1
5854,9466648,488121,1,1
10573,9468018,488121,3,2.09861228866811
12894,9468430,488121,18,3.89037175789616
14825,9469258,488121,1,1
16023,9472361,488121,1,1
5907,9466664,669888,1,1
6073,9466696,669888,1,1
7077,9466990,669888,2,1.69314718055995
7237,9467014,669888,1,1
10055,9467866,669888,1,1
10586,9468018,669888,2,1.69314718055995
12948,9468430,669888,5,2.6094379124341
15062,9469306,669888,1,1
15212,9469418,669888,1,1
15355,9470061,669888,1,1
5936,9466684,203698,1,1
11918,9468425,203698,2,1.69314718055995
11957,9468427,203698,2,1.69314718055995
12768,9468430,203698,66,5.18965474202643
13126,9468442,203698,1,1
5979,9466691,109480,1,1
7609,9467130,109480,1,1
9488,9467655,109480,1,1
10428,9468018,109480,1,1
12335,9468430,109480,1,1
6067,9466696,198915,1,1
6422,9466787,198915,1,1
6489,9466799,198915,1,1
9947,9467822,198915,1,1
10528,9468018,198915,2,1.69314718055995
12682,9468430,198915,6,2.79175946922805
13261,9468463,198915,1,1
6110,9466710,109810,1,1
6168,9466719,109810,1,1
9640,9467695,109810,2,1.69314718055995
12445,9468430,109810,1,1
15522,9471234,109810,1,1
6116,9466710,203656,1,1
6584,9466843,203656,1,1
8596,9467383,203656,1,1
9891,9467808,203656,2,1.69314718055995
12745,9468430,203656,37,4.61091791264422
6162,9466719,109547,3,2.09861228866811
8100,9467255,109547,2,1.69314718055995
11147,9468243,109547,1,1
12353,9468430,109547,13,3.56494935746154
13719,9469024,109547,1,1
14928,9469282,109547,1,1
6262,9466733,110566,1,1
8594,9467383,110566,1,1
8786,9467426,110566,1,1
12594,9468430,110566,1,1
16245,9473805,110566,1,1
6322,9466751,570260,1,1
11588,9468349,570260,1,1
12922,9468430,570260,28,4.3322045101752
15280,9469543,570260,2,1.69314718055995
16091,9472839,570260,1,1
6323,9466751,774420,1,1
11082,9468212,774420,2,1.69314718055995
12975,9468430,774420,1,1
14716,9469237,774420,1,1
15063,9469306,774420,1,1
15281,9469543,774420,2,1.69314718055995
6397,9466787,109078,1,1
8063,9467255,109078,1,1
8720,9467405,109078,1,1
10719,9468057,109078,3,2.09861228866811
10907,9468139,109078,1,1
11557,9468349,109078,3,2.09861228866811
12159,9468430,109078,8,3.07944154167984
6514,9466804,513642,1,1
9959,9467829,513642,1,1
10577,9468018,513642,1,1
12905,9468430,513642,7,2.94591014905531
15000,9469301,513642,1,1
6675,9466851,109401,1,1
8780,9467426,109401,1,1
12325,9468430,109401,4,2.38629436111989
14045,9469085,109401,1,1
16119,9472955,109401,1,1
6985,9466969,264344,1,1
7465,9467073,264344,1,1
9270,9467588,264344,5,2.6094379124341
12782,9468430,264344,11,3.39789527279837
13301,9468465,264344,1,1
13697,9469022,264344,1,1
13777,9469027,264344,2,1.69314718055995
6991,9466970,110118,1,1
7312,9467027,110118,1,1
9587,9467677,110118,2,1.69314718055995
10302,9468009,110118,1,1
12526,9468430,110118,18,3.89037175789616
13764,9469027,110118,1,1
7182,9467012,409048,1,1
7426,9467071,409048,1,1
9860,9467780,409048,1,1
12846,9468430,409048,7,2.94591014905531
14312,9469149,409048,5,2.6094379124341
15892,9471784,409048,1,1
7205,9467014,109130,2,1.69314718055995
8817,9467437,109130,1,1
10386,9468018,109130,1,1
12186,9468430,109130,9,3.19722457733622
14169,9469115,109130,1,1
14230,9469139,109130,1,1
7208,9467014,109153,2,1.69314718055995
7445,9467073,109153,1,1
8700,9467400,109153,1,1
8951,9467502,109153,1,1
10391,9468018,109153,1,1
13463,9468990,109153,1,1
13518,9468999,109153,1,1
7324,9467034,109135,1,1
12189,9468430,109135,5,2.6094379124341
13169,9468449,109135,1,1
13871,9469048,109135,2,1.69314718055995
14553,9469214,109135,1,1
16261,9473808,109135,1,1
7682,9467145,109326,1,1
9454,9467649,109326,1,1
10415,9468018,109326,2,1.69314718055995
11065,9468212,109326,1,1
12290,9468430,109326,4,2.38629436111989
7722,9467145,890447,1,1
13018,9468430,890447,2,1.69314718055995
15310,9469574,890447,1,1
16026,9472361,890447,1,1
16151,9473232,890447,1,1
8058,9467255,109029,1,1
8497,9467345,109029,1,1
8904,9467470,109029,1,1
12135,9468430,109029,1,1
14509,9469213,109029,1,1
15857,9471681,109029,1,1
8088,9467255,109243,2,1.69314718055995
9679,9467731,109243,2,1.69314718055995
